game_link,game_score,team_1_score,team_2_score,team_1_name,team_2_name,game_id
https://official.nba.com/l2m/L2MReport.html?gameId=0042200113,"Hawks 130, Celtics 122",130,122,Hawks,Celtics,0042200113
https://official.nba.com/l2m/L2MReport.html?gameId=0042200123,"76ers 102, Nets 97",102,97,76ers,Nets,0042200123
https://official.nba.com/l2m/L2MReport.html?gameId=0042200173,"Suns 129, Clippers 124",129,124,Suns,Clippers,0042200173
https://official.nba.com/l2m/L2MReport.html?gameId=0042200171,"Clippers 115, Suns 110 ",115,110,Clippers,Suns,0042200171
https://official.nba.com/l2m/L2MReport.html?gameId=0042200131,"Knicks 101, Cavaliers 97",101,97,Knicks,Cavaliers,0042200131
https://official.nba.com/l2m/L2MReport.html?gameId=0042200161,"Kings 126, Warriors 123",126,123,Kings,Warriors,0042200161
https://official.nba.com/l2m/L2MReport.html?gameId=0052200201,"Heat 102, Bulls 91",102,91,Heat,Bulls,0052200201
https://official.nba.com/l2m/L2MReport.html?gameId=0052200111,"Bulls 109, Raptors 105",109,105,Bulls,Raptors,0052200111
https://official.nba.com/l2m/L2MReport.html?gameId=0052200131,"Thunder 123, Pelicans 118",123,118,Thunder,Pelicans,0052200131
https://official.nba.com/l2m/L2MReport.html?gameId=0052200121,"Lakers 108, Timberwolves 102 (OT) ",108,102,Lakers,Timberwolves,0052200121
https://official.nba.com/l2m/L2MReport.html?gameId=0022201220,"Pacers 141, Knicks 136",141,136,Pacers,Knicks,0022201220
https://official.nba.com/l2m/L2MReport.html?gameId=0022201225,"Timberwolves 113, Pelicans 108",113,108,Timberwolves,Pelicans,0022201225
https://official.nba.com/l2m/L2MReport.html?gameId=0022201228,"Lakers 128, Jazz 117",128,117,Lakers,Jazz,0022201228
https://official.nba.com/l2m/L2MReport.html?gameId=0022201229,"Clippers 119, Suns 114",119,114,Clippers,Suns,0022201229
https://official.nba.com/l2m/L2MReport.html?gameId=0022201213,"Jazz 118, Nuggets 114",118,114,Jazz,Nuggets,0022201213
https://official.nba.com/l2m/L2MReport.html?gameId=0022201202,"Rockets 112, Hornets 109",112,109,Rockets,Hornets,0022201202
https://official.nba.com/l2m/L2MReport.html?gameId=0022201205,"76ers 136, Hawks 131",136,131,76ers,Hawks,0022201205
https://official.nba.com/l2m/L2MReport.html?gameId=0022201209,"Pelicans 113, Knicks 105",113,105,Pelicans,Knicks,0022201209
https://official.nba.com/l2m/L2MReport.html?gameId=0022201210,"Bulls 115, Mavericks 112",115,112,Bulls,Mavericks,0022201210
https://official.nba.com/l2m/L2MReport.html?gameId=0022201199,"Spurs 129, Trailblazers 127",129,127,Spurs,Trailblazers,0022201199
https://official.nba.com/l2m/L2MReport.html?gameId=0022201192,"Celtics 97, Raptors 93",97,93,Celtics,Raptors,0022201192
https://official.nba.com/l2m/L2MReport.html?gameId=0022201194,"Pelicans 138, Grizzlies 131 (OT) ",138,131,Pelicans,Grizzlies,0022201194
https://official.nba.com/l2m/L2MReport.html?gameId=0022201178,"Cavaliers 117, Magic 113",117,113,Cavaliers,Magic,0022201178
https://official.nba.com/l2m/L2MReport.html?gameId=0022201180,"Timberwolves 107, Nets 102",107,102,Timberwolves,Nets,0022201180
https://official.nba.com/l2m/L2MReport.html?gameId=0022201181,"76ers 103, Celtics 101",103,101,76ers,Celtics,0022201181
https://official.nba.com/l2m/L2MReport.html?gameId=0022201186,"Lakers 135, Jazz 133 (OT) ",135,133,Lakers,Jazz,0022201186
https://official.nba.com/l2m/L2MReport.html?gameId=0022201164,"Nets 111, Jazz 110",111,110,Nets,Jazz,0022201164
https://official.nba.com/l2m/L2MReport.html?gameId=0022201166,"Trailblazers 107, Timberwolves 105",107,105,Trailblazers,Timberwolves,0022201166
https://official.nba.com/l2m/L2MReport.html?gameId=0022201167,"Hawks 132, Mavericks 130 (OT)",132,130,Hawks,Mavericks,0022201167
https://official.nba.com/l2m/L2MReport.html?gameId=0022201170,"Spurs 142, Kings 134 (OT)",142,134,Spurs,Kings,0022201170
https://official.nba.com/l2m/L2MReport.html?gameId=0022201175,"Nuggets 112, Warriors 110 ",112,110,Nuggets,Warriors,0022201175
https://official.nba.com/l2m/L2MReport.html?gameId=0022201149,"Pacers 121, Thunder 117",121,117,Pacers,Thunder,0022201149
https://official.nba.com/l2m/L2MReport.html?gameId=0022201155,"Rockets 121, Pistons 115",121,115,Rockets,Pistons,0022201155
https://official.nba.com/l2m/L2MReport.html?gameId=0022201137,"Nets 123, Rockets 114",123,114,Nets,Rockets,0022201137
https://official.nba.com/l2m/L2MReport.html?gameId=0022201142,"Thunder 107, Pistons 106",107,106,Thunder,Pistons,0022201142
https://official.nba.com/l2m/L2MReport.html?gameId=0022201131,"Hawks 120, Cavaliers 118",120,118,Hawks,Cavaliers,0022201131
https://official.nba.com/l2m/L2MReport.html?gameId=0022201133,"Grizzlies 113, Magic 108",113,108,Grizzlies,Magic,0022201133
https://official.nba.com/l2m/L2MReport.html?gameId=0022201134,"Hornets 137, Thunder 134",137,134,Hornets,Thunder,0022201134
https://official.nba.com/l2m/L2MReport.html?gameId=0022201126,"Nuggets 116, 76ers 111",116,111,Nuggets,76ers,0022201126
https://official.nba.com/l2m/L2MReport.html?gameId=0022201113,"Hornets 110, Mavericks 104",110,104,Hornets,Mavericks,0022201113
https://official.nba.com/l2m/L2MReport.html?gameId=0022201115,"Grizzlies 123, Hawks 119",123,119,Grizzlies,Hawks,0022201115
https://official.nba.com/l2m/L2MReport.html?gameId=0022201121," Timberwolves 99, Warriors 96 ",99,96,Timberwolves,Warriors,0022201121
https://official.nba.com/l2m/L2MReport.html?gameId=0022201103,"Warriors 120, 76ers 112",120,112,Warriors,76ers,0022201103
https://official.nba.com/l2m/L2MReport.html?gameId=0022201106,"Lakers 116, Thunder 111",116,111,Lakers,Thunder,0022201106
https://official.nba.com/l2m/L2MReport.html?gameId=0022201093,"Magic 111, Knicks 106",111,106,Magic,Knicks,0022201093
https://official.nba.com/l2m/L2MReport.html?gameId=0022201094,"Cavaliers 116, Nets 114",116,114,Cavaliers,Nets,0022201094
https://official.nba.com/l2m/L2MReport.html?gameId=0022201085%0d,"Pacers 118, Raptors 114 ",118,114,Pacers,Raptors,0022201085
https://official.nba.com/l2m/L2MReport.html?gameId=0022201086%0d,"Warriors 127, Mavericks 125",127,125,Warriors,Mavericks,0022201086
https://official.nba.com/l2m/L2MReport.html?gameId=0022201088,"Grizzlies 130, Rockets 125",130,125,Grizzlies,Rockets,0022201088
https://official.nba.com/l2m/L2MReport.html?gameId=0022201090%0d,"Timberwolves 125, Hawks 124",125,124,Timberwolves,Hawks,0022201090
https://official.nba.com/l2m/L2MReport.html?gameId=0022201082,"Thunder 101, Clippers 100",101,100,Thunder,Clippers,0022201082
https://official.nba.com/l2m/L2MReport.html?gameId=0022201071,"Hornets 115, Pacers 109",115,109,Hornets,Pacers,0022201071
https://official.nba.com/l2m/L2MReport.html?gameId=0022201072,"Bulls 109, 76ers 105 (2 OT)",109,105,Bulls,76ers,0022201072
https://official.nba.com/l2m/L2MReport.html?gameId=0022201073,"Timberwolves 140, Knicks 134",140,134,Timberwolves,Knicks,0022201073
https://official.nba.com/l2m/L2MReport.html?gameId=0022201075,"Grizzlies 112, Mavericks 108",112,108,Grizzlies,Mavericks,0022201075
https://official.nba.com/l2m/L2MReport.html?gameId=0022201076,"Jazz 128, Kings 120 ",128,120,Jazz,Kings,0022201076
https://official.nba.com/l2m/L2MReport.html?gameId=0022201064,"Thunder 124, Suns 120",124,120,Thunder,Suns,0022201064
https://official.nba.com/l2m/L2MReport.html?gameId=0022201068,"Bucks 118, Raptors 111",118,111,Bucks,Raptors,0022201068
https://official.nba.com/l2m/L2MReport.html?gameId=0022201070,"Lakers 111, Magic 105",111,105,Lakers,Magic,0022201070
https://official.nba.com/l2m/L2MReport.html?gameId=0022201055%0d,"Knicks 116, Nuggets 110",116,110,Knicks,Nuggets,0022201055
https://official.nba.com/l2m/L2MReport.html?gameId=0022201056%0d,"Magic 113, Clippers 108",113,108,Magic,Clippers,0022201056
https://official.nba.com/l2m/L2MReport.html?gameId=0022201062%0d,"Jazz 118, Celtics 117",118,117,Jazz,Celtics,0022201062
https://official.nba.com/l2m/L2MReport.html?gameId=0022201048,"Hawks 127, Warriors 119",127,119,Hawks,Warriors,0022201048
https://official.nba.com/l2m/L2MReport.html?gameId=0022201050,"Bulls 139, Timberwolves 131 (2 OT)",139,131,Bulls,Timberwolves,0022201050
https://official.nba.com/l2m/L2MReport.html?gameId=0022201051,"Rockets 114, Pelicans 112",114,112,Rockets,Pelicans,0022201051
https://official.nba.com/l2m/L2MReport.html?gameId=0022201052,"Grizzlies 126, Spurs 120 (OT)",126,120,Grizzlies,Spurs,0022201052
https://official.nba.com/l2m/L2MReport.html?gameId=0022201054,"Mavericks 111, Lakers 110",111,110,Mavericks,Lakers,0022201054
https://official.nba.com/l2m/L2MReport.html?gameId=0022201046,"Suns 116, Magic 113",116,113,Suns,Magic,0022201046
https://official.nba.com/l2m/L2MReport.html?gameId=0022201037,"Kings 117, Bulls 114",117,114,Kings,Bulls,0022201037
https://official.nba.com/l2m/L2MReport.html?gameId=0022201039,"Celtics 104, Timberwolves 102",104,102,Celtics,Timberwolves,0022201039
https://official.nba.com/l2m/L2MReport.html?gameId=0022201040,"Mavericks 137, Spurs 128",137,128,Mavericks,Spurs,0022201040
https://official.nba.com/l2m/L2MReport.html?gameId=0022201022,"Heat 119, Jazz 115",119,115,Heat,Jazz,0022201022
https://official.nba.com/l2m/L2MReport.html?gameId=0022201024,"Rockets 111, Celtics 109",111,109,Rockets,Celtics,0022201024
https://official.nba.com/l2m/L2MReport.html?gameId=0022201014,"Nets 122, Nuggets 120",122,120,Nets,Nuggets,0022201014
https://official.nba.com/l2m/L2MReport.html?gameId=0022201015,"Cavaliers 114, Hornets 108",114,108,Cavaliers,Hornets,0022201015
https://official.nba.com/l2m/L2MReport.html?gameId=0022201019,"Knicks 112, Lakers 108",112,108,Knicks,Lakers,0022201019
https://official.nba.com/l2m/L2MReport.html?gameId=0022201007,"Magic 126, Heat 114 (OT)",126,114,Magic,Heat,0022201007
https://official.nba.com/l2m/L2MReport.html?gameId=0022201010,"Grizzlies 112, Mavericks 108",112,108,Grizzlies,Mavericks,0022201010
https://official.nba.com/l2m/L2MReport.html?gameId=0022201012,"Warriors 125, Bucks 116 (OT)",125,116,Warriors,Bucks,0022201012
https://official.nba.com/l2m/L2MReport.html?gameId=0022201013,"Kings 128, Suns 119",128,119,Kings,Suns,0022201013
https://official.nba.com/l2m/L2MReport.html?gameId=0022200998,"76ers 120, Trailblazers 119",120,119,76ers,Trailblazers,0022200998
https://official.nba.com/l2m/L2MReport.html?gameId=0022200999,"Hawks 114, Wizards 107",114,107,Hawks,Wizards,0022200999
https://official.nba.com/l2m/L2MReport.html?gameId=0022201000,"Heat 119, Cavaliers 115",119,115,Heat,Cavaliers,0022201000
https://official.nba.com/l2m/L2MReport.html?gameId=0022201001,"Nets 124, Timberwolves 123 (OT)",124,123,Nets,Timberwolves,0022201001
https://official.nba.com/l2m/L2MReport.html?gameId=0022200993,"Pacers 134, Rockets 125 (OT)",134,125,Pacers,Rockets,0022200993
https://official.nba.com/l2m/L2MReport.html?gameId=0022200994,"Jazz 131, Magic 124",131,124,Jazz,Magic,0022200994
https://official.nba.com/l2m/L2MReport.html?gameId=0022200995,"Bucks 118, Nets 113",118,113,Bucks,Nets,0022200995
https://official.nba.com/l2m/L2MReport.html?gameId=0022200997,"Kings 122, Knicks 117 ",122,117,Kings,Knicks,0022200997
https://official.nba.com/l2m/L2MReport.html?gameId=0022200985," Hawks 122, Wizards 120",122,120,Hawks,Wizards,0022200985
https://official.nba.com/l2m/L2MReport.html?gameId=0022200987,"Cavaliers 104, Heat 100",104,100,Cavaliers,Heat,0022200987
https://official.nba.com/l2m/L2MReport.html?gameId=0022200769,"Wizards 119, Pistons 117",119,117,Wizards,Pistons,0022200769
https://official.nba.com/l2m/L2MReport.html?gameId=0022200979,"Hornets 112, Knicks 105",112,105,Hornets,Knicks,0022200979
https://official.nba.com/l2m/L2MReport.html?gameId=0022200983,"Mavericks 120, Jazz 116 ",120,116,Mavericks,Jazz,0022200983
https://official.nba.com/l2m/L2MReport.html?gameId=0022200971,"Cavaliers 118, Celtics 114 (OT)",118,114,Cavaliers,Celtics,0022200971
https://official.nba.com/l2m/L2MReport.html?gameId=0022200974,"Heat 130, Hawks 128",130,128,Heat,Hawks,0022200974
https://official.nba.com/l2m/L2MReport.html?gameId=0022200975,"Nuggets 118, Raptors 113",118,113,Nuggets,Raptors,0022200975
https://official.nba.com/l2m/L2MReport.html?gameId=0022200962,"Suns 130, Mavericks 126",130,126,Suns,Mavericks,0022200962
https://official.nba.com/l2m/L2MReport.html?gameId=0022200963,"Pacers 125, Bulls 122",125,122,Pacers,Bulls,0022200963
https://official.nba.com/l2m/L2MReport.html?gameId=0022200964,"Lakers 113, Warriors 105",113,105,Lakers,Warriors,0022200964
https://official.nba.com/l2m/L2MReport.html?gameId=0022200966,"Trailblazers 122, Magic 119",122,119,Trailblazers,Magic,0022200966
https://official.nba.com/l2m/L2MReport.html?gameId=0022200969,"Knicks 131, Celtics 129 (2 OT)",131,129,Knicks,Celtics,0022200969
https://official.nba.com/l2m/L2MReport.html?gameId=0022200973,"Bucks 117, Wizards 111",117,111,Bucks,Wizards,0022200973
https://official.nba.com/l2m/L2MReport.html?gameId=0022200970,"Clippers 135, Grizzlies 129 ",135,129,Clippers,Grizzlies,0022200970
https://official.nba.com/l2m/L2MReport.html?gameId=0022200956,"Raptors 116, Wizards 109 (OT)",116,109,Raptors,Wizards,0022200956
https://official.nba.com/l2m/L2MReport.html?gameId=0022200960,"76ers 133, Bucks 130",133,130,76ers,Bucks,0022200960
https://official.nba.com/l2m/L2MReport.html?gameId=0022200961,"Timberwolves 138, Kings 134",138,134,Timberwolves,Kings,0022200961
https://official.nba.com/l2m/L2MReport.html?gameId=0022200949,"Knicks 122, Heat 120",122,120,Knicks,Heat,0022200949
https://official.nba.com/l2m/L2MReport.html?gameId=0022200954,"Kings 128, Clippers 127",128,127,Kings,Clippers,0022200954
https://official.nba.com/l2m/L2MReport.html?gameId=0022200955,"Timberwolves 110, Lakers 102",110,102,Timberwolves,Lakers,0022200955
https://official.nba.com/l2m/L2MReport.html?gameId=0022200934,"Bulls 117, Pistons 115 ",117,115,Bulls,Pistons,0022200934
https://official.nba.com/l2m/L2MReport.html?gameId=0022200923,"Wizards 119, Hawks 116",119,116,Wizards,Hawks,0022200923
https://official.nba.com/l2m/L2MReport.html?gameId=0022200925,"Raptors 104, Bulls 98",104,98,Raptors,Bulls,0022200925
https://official.nba.com/l2m/L2MReport.html?gameId=0022200929,"Pacers 124, Mavericks 122",124,122,Pacers,Mavericks,0022200929
https://official.nba.com/l2m/L2MReport.html?gameId=0022200920,"Heat 101, 76ers 99",101,99,Heat,76ers,0022200920
https://official.nba.com/l2m/L2MReport.html?gameId=0022200922,"Magic 101, Pelicans 93",101,93,Magic,Pelicans,0022200922
https://official.nba.com/l2m/L2MReport.html?gameId=0022200910,"Bucks 104, Suns 101",104,101,Bucks,Suns,0022200910
https://official.nba.com/l2m/L2MReport.html?gameId=0022200911,"Hawks 129, Nets 127",129,127,Hawks,Nets,0022200911
https://official.nba.com/l2m/L2MReport.html?gameId=0022200913,"Lakers 111, Mavericks 108",111,108,Lakers,Mavericks,0022200913
https://official.nba.com/l2m/L2MReport.html?gameId=0022200916,"Warriors 109, Timberwolves 104",109,104,Warriors,Timberwolves,0022200916
https://official.nba.com/l2m/L2MReport.html?gameId=0022200918,"Nuggets 134, Clippers 124 OT",134,124,Nuggets,Clippers,0022200918
https://official.nba.com/l2m/L2MReport.html?gameId=0022200903,"Raptors 95, Pistons 91",95,91,Raptors,Pistons,0022200903
https://official.nba.com/l2m/L2MReport.html?gameId=0022200904%0d,"Hornets 108, Heat 103",108,103,Hornets,Heat,0022200904
https://official.nba.com/l2m/L2MReport.html?gameId=0022200908,"Celtics 110, 76ers 107",110,107,Celtics,76ers,0022200908
https://official.nba.com/l2m/L2MReport.html?gameId=0022200895,"Knicks 115, Wizards 109",115,109,Knicks,Wizards,0022200895
https://official.nba.com/l2m/L2MReport.html?gameId=0022200898,"Hornets 121, Timberwolves 113",121,113,Hornets,Timberwolves,0022200898
https://official.nba.com/l2m/L2MReport.html?gameId=0022200902,"Kings 176, Clippers 175 (2 OT)",176,175,Kings,Clippers,0022200902
https://official.nba.com/l2m/L2MReport.html?gameId=0022200887,"Celtics 142, Pacers 138 (OT)",142,138,Celtics,Pacers,0022200887
https://official.nba.com/l2m/L2MReport.html?gameId=0022200888,"Magic 108, Pistons 106",108,106,Magic,Pistons,0022200888
https://official.nba.com/l2m/L2MReport.html?gameId=0022200889,"76ers 110, Grizzlies 105",110,105,76ers,Grizzlies,0022200889
https://official.nba.com/l2m/L2MReport.html?gameId=0022200890,"Raptors 115, Pelicans 110",115,110,Raptors,Pelicans,0022200890
https://official.nba.com/l2m/L2MReport.html?gameId=0022200892,"Jazz 120, Thunder 119 (OT) ",120,119,Jazz,Thunder,0022200892
https://official.nba.com/l2m/L2MReport.html?gameId=0022200884," Wizards 114, Timberwolves 106",114,106,Wizards,Timberwolves,0022200884
https://official.nba.com/l2m/L2MReport.html?gameId=0022200874,"Pacers 117, Bulls 113",117,113,Pacers,Bulls,0022200874
https://official.nba.com/l2m/L2MReport.html?gameId=0022200879,"Grizzlies 117, Jazz 111",117,111,Grizzlies,Jazz,0022200879
https://official.nba.com/l2m/L2MReport.html?gameId=0022200869,"Bucks 131, Celtics 125 (OT)",131,125,Bucks,Celtics,0022200869
https://official.nba.com/l2m/L2MReport.html?gameId=0022200857,"Hornets 144, Hawks 138",144,138,Hornets,Hawks,0022200857
https://official.nba.com/l2m/L2MReport.html?gameId=0022200859,"Jazz 123, Pacers 117",123,117,Jazz,Pacers,0022200859
https://official.nba.com/l2m/L2MReport.html?gameId=0022200861,"Nuggets 112, Heat 108",112,108,Nuggets,Heat,0022200861
https://official.nba.com/l2m/L2MReport.html?gameId=0022200864,"Pelicans 103, Thunder 100",103,100,Pelicans,Thunder,0022200864
https://official.nba.com/l2m/L2MReport.html?gameId=0022200865,"Timberwolves 124, Mavericks 121",124,121,Timberwolves,Mavericks,0022200865
https://official.nba.com/l2m/L2MReport.html?gameId=0022200856,"Raptors 119, Pistons 118 ",119,118,Raptors,Pistons,0022200856
https://official.nba.com/l2m/L2MReport.html?gameId=0022200846,"76ers 101, Nets 98",101,98,76ers,Nets,0022200846
https://official.nba.com/l2m/L2MReport.html?gameId=0022200848,"Heat 107, Magic 103 (OT)",107,103,Heat,Magic,0022200848
https://official.nba.com/l2m/L2MReport.html?gameId=0022200854,"Kings 133, Mavericks 128 (OT)",133,128,Kings,Mavericks,0022200854
https://official.nba.com/l2m/L2MReport.html?gameId=0022200835,"Pistons 138, Spurs 131",138,131,Pistons,Spurs,0022200835
https://official.nba.com/l2m/L2MReport.html?gameId=0022200837,"76ers 119, Knicks 108",119,108,76ers,Knicks,0022200837
https://official.nba.com/l2m/L2MReport.html?gameId=0022200839,"Jazz 122, Raptors 116",122,116,Jazz,Raptors,0022200839
https://official.nba.com/l2m/L2MReport.html?gameId=0022200840,"Heat 97, Rockets 95",97,95,Heat,Rockets,0022200840
https://official.nba.com/l2m/L2MReport.html?gameId=0022200825,"Heat 116, Pacers 111",116,111,Heat,Pacers,0022200825
https://official.nba.com/l2m/L2MReport.html?gameId=0022200827,"Kings 130, Rockets 128",130,128,Kings,Rockets,0022200827
https://official.nba.com/l2m/L2MReport.html?gameId=0022200830,"Warriors 125, Trailblazers 122",125,122,Warriors,Trailblazers,0022200830
https://official.nba.com/l2m/L2MReport.html?gameId=0022200816,"Knicks 102, Magic 98",102,98,Knicks,Magic,0022200816
https://official.nba.com/l2m/L2MReport.html?gameId=0022200817,"Suns 116, Nets 112",116,112,Suns,Nets,0022200817
https://official.nba.com/l2m/L2MReport.html?gameId=0022200821,"Thunder 133, Lakers 130",133,130,Thunder,Lakers,0022200821
https://official.nba.com/l2m/L2MReport.html?gameId=0022200810,"Clippers 124, Nets 116",124,116,Clippers,Nets,0022200810
https://official.nba.com/l2m/L2MReport.html?gameId=0022200805,"Raptors 106, Grizzlies 103",106,103,Raptors,Grizzlies,0022200805
https://official.nba.com/l2m/L2MReport.html?gameId=0022200793,"Nets 125, Wizards 123",125,123,Nets,Wizards,0022200793
https://official.nba.com/l2m/L2MReport.html?gameId=0022200795,"Clippers 134, Knicks 128 (OT)",134,128,Clippers,Knicks,0022200795
https://official.nba.com/l2m/L2MReport.html?gameId=0022200785,"Pistons 118, Hornets 112",118,112,Pistons,Hornets,0022200785
https://official.nba.com/l2m/L2MReport.html?gameId=0022200786,"Pacers 107, Kings 104",107,104,Pacers,Kings,0022200786
https://official.nba.com/l2m/L2MReport.html?gameId=0022200778,"Lakers 112, Pacers 111",112,111,Lakers,Pacers,0022200778
https://official.nba.com/l2m/L2MReport.html?gameId=0022200780,"Knicks 106, Heat 104",106,104,Knicks,Heat,0022200780
https://official.nba.com/l2m/L2MReport.html?gameId=0022200782,"Mavericks 111, Pelicans 106",111,106,Mavericks,Pelicans,0022200782
https://official.nba.com/l2m/L2MReport.html?gameId=0022200784,"Bucks 106, Clippers 105",106,105,Bucks,Clippers,0022200784
https://official.nba.com/l2m/L2MReport.html?gameId=0022200771,"Trailblazers 122, Grizzlies 112",122,112,Trailblazers,Grizzlies,0022200771
https://official.nba.com/l2m/L2MReport.html?gameId=0022200774,"Timberwolves 119, Warriors 114 (OT)",119,114,Timberwolves,Warriors,0022200774
https://official.nba.com/l2m/L2MReport.html?gameId=0022200776,"Jazz 131, Raptors 128",131,128,Jazz,Raptors,0022200776
https://official.nba.com/l2m/L2MReport.html?gameId=0022200764,"Heat 100, Cavaliers 97",100,97,Heat,Cavaliers,0022200764
https://official.nba.com/l2m/L2MReport.html?gameId=0022200765,"Lakers 129, Knicks 123 (OT)",129,123,Lakers,Knicks,0022200765
https://official.nba.com/l2m/L2MReport.html?gameId=0022200766,"Clippers 108, Bulls 103",108,103,Clippers,Bulls,0022200766
https://official.nba.com/l2m/L2MReport.html?gameId=0022200758,"Kings 118, Timberwolves 111 (OT)",118,111,Kings,Timberwolves,0022200758
https://official.nba.com/l2m/L2MReport.html?gameId=0022200761,"Mavericks 111, Pistons 105",111,105,Mavericks,Pistons,0022200761
https://official.nba.com/l2m/L2MReport.html?gameId=0022200762,"Suns 114, Raptors 106",114,106,Suns,Raptors,0022200762
https://official.nba.com/l2m/L2MReport.html?gameId=0022200763,"Trailblazers 129, Hawks 125 ",129,125,Trailblazers,Hawks,0022200763
https://official.nba.com/l2m/L2MReport.html?gameId=0022200741%0d,"76ers 126, Nuggets 119",126,119,76ers,Nuggets,0022200741
https://official.nba.com/l2m/L2MReport.html?gameId=0022200743%0d,"Rockets 117, Pistons 114",117,114,Rockets,Pistons,0022200743
https://official.nba.com/l2m/L2MReport.html?gameId=0022200748%0d,"Suns 128, Spurs 118",128,118,Suns,Spurs,0022200748
https://official.nba.com/l2m/L2MReport.html?gameId=0022200749%0d,"Celtics 125, Lakers 121",125,121,Celtics,Lakers,0022200749
https://official.nba.com/l2m/L2MReport.html?gameId=0022200738,"Heat 110, Magic 105",110,105,Heat,Magic,0022200738
https://official.nba.com/l2m/L2MReport.html?gameId=0022200730,"Knicks 120, Celtics 117 (OT)",120,117,Knicks,Celtics,0022200730
https://official.nba.com/l2m/L2MReport.html?gameId=0022200734,"Mavericks 99, Suns 95",99,95,Mavericks,Suns,0022200734
https://official.nba.com/l2m/L2MReport.html?gameId=0022200721%0d,"76ers 137, Nets 133",137,133,76ers,Nets,0022200721
https://official.nba.com/l2m/L2MReport.html?gameId=0022200725%0d,"Hawks 137, Thunder 132",137,132,Hawks,Thunder,0022200725
https://official.nba.com/l2m/L2MReport.html?gameId=0022200726%0d,"Warriors 122, Grizzlies 120",122,120,Warriors,Grizzlies,0022200726
https://official.nba.com/l2m/L2MReport.html?gameId=0022200713,"Pacers 116, Bulls 110",116,110,Pacers,Bulls,0022200713
https://official.nba.com/l2m/L2MReport.html?gameId=0022200714,"Heat 98, Celtics 95",98,95,Heat,Celtics,0022200714
https://official.nba.com/l2m/L2MReport.html?gameId=0022200715,"Knicks 105, Cavaliers 103",105,103,Knicks,Cavaliers,0022200715
https://official.nba.com/l2m/L2MReport.html?gameId=0022200716,"Nuggets 99, Pelicans 98",99,98,Nuggets,Pelicans,0022200716
https://official.nba.com/l2m/L2MReport.html?gameId=0022200717,"Wizards 127, Mavericks 126",127,126,Wizards,Mavericks,0022200717
